origin_repository	precmz	count
GNPS/MassIVE	305.1822	79
GNPS/MassIVE	305.1823	118
GNPS/MassIVE	305.1824	123
GNPS/MassIVE	305.1825	49
GNPS/MassIVE	305.1826	13
GNPS/MassIVE	305.1827	12
GNPS/MassIVE	305.1828	1
GNPS/MassIVE	305.183	1
GNPS/MassIVE	305.1856	2
GNPS/MassIVE	305.1858	2
GNPS/MassIVE	305.1859	4
GNPS/MassIVE	305.1861	8
GNPS/MassIVE	305.1862	1
GNPS/MassIVE	305.1865	1
GNPS/MassIVE	305.21	6
GNPS/MassIVE	305.215	3
GNPS/MassIVE	305.2152	1
GNPS/MassIVE	305.2155	1
GNPS/MassIVE	305.2181	1
GNPS/MassIVE	305.2187	1
GNPS/MassIVE	305.22	29
GNPS/MassIVE	305.2463	2
GNPS/MassIVE	306.0644	2
GNPS/MassIVE	306.077	2
GNPS/MassIVE	306.1357	1
GNPS/MassIVE	306.1361	1
GNPS/MassIVE	306.1366	1
GNPS/MassIVE	306.1372	1
GNPS/MassIVE	306.1374	1
GNPS/MassIVE	306.1376	1
GNPS/MassIVE	306.15	125
GNPS/MassIVE	306.1532	1
GNPS/MassIVE	306.1537	1
GNPS/MassIVE	306.154	1
GNPS/MassIVE	306.1541	6
GNPS/MassIVE	306.1542	6
GNPS/MassIVE	306.1543	7
GNPS/MassIVE	306.1544	11
GNPS/MassIVE	306.1545	29
GNPS/MassIVE	306.1546	24
GNPS/MassIVE	306.1547	20
GNPS/MassIVE	306.1548	8
GNPS/MassIVE	306.1549	1
GNPS/MassIVE	306.155	7
GNPS/MassIVE	306.1552	2
GNPS/MassIVE	306.1553	4
GNPS/MassIVE	306.16	4
GNPS/MassIVE	306.1685	1
GNPS/MassIVE	306.1689	1
GNPS/MassIVE	306.169	3
GNPS/MassIVE	306.1691	4
GNPS/MassIVE	306.1692	5
GNPS/MassIVE	306.1693	2
GNPS/MassIVE	306.1694	2
GNPS/MassIVE	306.1696	4
GNPS/MassIVE	306.1697	24
GNPS/MassIVE	306.1698	33
GNPS/MassIVE	306.1699	40
GNPS/MassIVE	306.17	38
GNPS/MassIVE	306.1701	18
GNPS/MassIVE	306.1702	17
GNPS/MassIVE	306.1703	17
GNPS/MassIVE	306.1704	4
GNPS/MassIVE	306.1705	2
GNPS/MassIVE	306.1706	2
GNPS/MassIVE	306.1708	2
GNPS/MassIVE	306.1719	2
GNPS/MassIVE	306.1723	4
GNPS/MassIVE	306.1724	4
GNPS/MassIVE	306.1726	4
GNPS/MassIVE	306.1727	8
GNPS/MassIVE	306.1728	12
GNPS/MassIVE	306.1729	14
GNPS/MassIVE	306.173	14
GNPS/MassIVE	306.1731	26
GNPS/MassIVE	306.1732	34
GNPS/MassIVE	306.1733	20
GNPS/MassIVE	306.1734	13
GNPS/MassIVE	306.1735	3
GNPS/MassIVE	306.1736	6
GNPS/MassIVE	306.19	2
GNPS/MassIVE	306.1901	2
GNPS/MassIVE	306.1902	2
GNPS/MassIVE	306.1904	2
GNPS/MassIVE	306.1906	1
GNPS/MassIVE	306.1907	8
GNPS/MassIVE	306.1908	4
GNPS/MassIVE	306.1909	14
GNPS/MassIVE	306.191	14
GNPS/MassIVE	306.1911	16
GNPS/MassIVE	306.1912	4
GNPS/MassIVE	306.1913	5
GNPS/MassIVE	306.1914	1
GNPS/MassIVE	306.1915	2
GNPS/MassIVE	306.9	9
GNPS/MassIVE	307.1219	2
GNPS/MassIVE	307.163	1
GNPS/MassIVE	307.1633	1
GNPS/MassIVE	307.1634	1
GNPS/MassIVE	307.2479	4
GNPS/MassIVE	307.248	10
GNPS/MassIVE	307.2481	24
GNPS/MassIVE	307.2482	32
GNPS/MassIVE	307.2483	10
GNPS/MassIVE	307.2484	2
GNPS/MassIVE	308.1484	1
GNPS/MassIVE	308.1489	2
GNPS/MassIVE	308.149	8
GNPS/MassIVE	308.1491	27
GNPS/MassIVE	308.1492	16
GNPS/MassIVE	308.1493	6
GNPS/MassIVE	308.1494	7
GNPS/MassIVE	308.1495	1
GNPS/MassIVE	308.1518	3
GNPS/MassIVE	308.1519	1
GNPS/MassIVE	308.152	4
GNPS/MassIVE	308.1521	2
GNPS/MassIVE	308.1523	8
GNPS/MassIVE	308.1524	6
GNPS/MassIVE	308.1525	4
GNPS/MassIVE	308.1526	2
GNPS/MassIVE	308.1527	10
GNPS/MassIVE	308.1528	9
GNPS/MassIVE	308.1529	2
GNPS/MassIVE	308.1534	1
GNPS/MassIVE	308.1604	2
GNPS/MassIVE	308.1609	1
GNPS/MassIVE	308.1832	3
GNPS/MassIVE	308.1835	4
GNPS/MassIVE	308.1839	1
GNPS/MassIVE	308.1842	8
GNPS/MassIVE	308.1843	10
GNPS/MassIVE	308.1844	13
GNPS/MassIVE	308.1845	9
GNPS/MassIVE	308.1846	5
GNPS/MassIVE	308.1847	12
GNPS/MassIVE	308.1848	33
GNPS/MassIVE	308.1849	34
GNPS/MassIVE	308.185	20
GNPS/MassIVE	308.1851	7
GNPS/MassIVE	308.1852	23
GNPS/MassIVE	308.1853	22
GNPS/MassIVE	308.1854	26
GNPS/MassIVE	308.1855	33
GNPS/MassIVE	308.1856	23
GNPS/MassIVE	308.1857	45
GNPS/MassIVE	308.1858	66
GNPS/MassIVE	308.1859	83
GNPS/MassIVE	308.186	56
GNPS/MassIVE	308.1861	26
GNPS/MassIVE	308.1862	7
GNPS/MassIVE	308.1863	5
GNPS/MassIVE	308.1864	2
GNPS/MassIVE	308.1865	5
GNPS/MassIVE	308.1866	1
GNPS/MassIVE	308.1867	1
GNPS/MassIVE	308.187	1
GNPS/MassIVE	308.19	142
GNPS/MassIVE	308.1976	1
GNPS/MassIVE	308.1977	1
GNPS/MassIVE	308.1978	1
GNPS/MassIVE	308.198	1
GNPS/MassIVE	309.0875	2
GNPS/MassIVE	309.1199	2
GNPS/MassIVE	309.12	2
GNPS/MassIVE	309.1201	8
GNPS/MassIVE	309.1202	2
GNPS/MassIVE	309.1203	10
GNPS/MassIVE	309.1204	4
GNPS/MassIVE	309.1205	6
GNPS/MassIVE	309.1206	2
GNPS/MassIVE	309.1207	6
GNPS/MassIVE	309.1302	2
GNPS/MassIVE	309.1307	2
GNPS/MassIVE	309.1308	1
GNPS/MassIVE	309.1309	5
GNPS/MassIVE	309.131	9
GNPS/MassIVE	309.1311	4
GNPS/MassIVE	309.1312	9
GNPS/MassIVE	309.1313	17
GNPS/MassIVE	309.1314	8
GNPS/MassIVE	309.1315	4
GNPS/MassIVE	309.1316	1
GNPS/MassIVE	309.1317	2
GNPS/MassIVE	309.1321	1
GNPS/MassIVE	309.1422	2
GNPS/MassIVE	309.1424	4
GNPS/MassIVE	309.1668	2
GNPS/MassIVE	309.1669	2
GNPS/MassIVE	309.1671	4
GNPS/MassIVE	309.1672	4
GNPS/MassIVE	309.1673	8
GNPS/MassIVE	309.1674	14
GNPS/MassIVE	309.1678	2
GNPS/MassIVE	309.1886	1
GNPS/MassIVE	309.1892	1
GNPS/MassIVE	309.1893	2
GNPS/MassIVE	309.19	9
GNPS/MassIVE	309.2054	1
GNPS/MassIVE	309.2057	2
GNPS/MassIVE	309.2058	1
GNPS/MassIVE	309.206	6
GNPS/MassIVE	309.2061	6
GNPS/MassIVE	309.2062	16
GNPS/MassIVE	309.2063	6
GNPS/MassIVE	309.2064	11
GNPS/MassIVE	309.2065	17
GNPS/MassIVE	309.2066	1
GNPS/MassIVE	309.2067	4
GNPS/MassIVE	309.2068	1
GNPS/MassIVE	309.2069	3
GNPS/MassIVE	309.207	1
GNPS/MassIVE	309.2071	1
GNPS/MassIVE	309.2072	1
GNPS/MassIVE	309.2073	1
GNPS/MassIVE	309.2074	1
GNPS/MassIVE	309.2268	1
GNPS/MassIVE	309.2269	1
GNPS/MassIVE	309.2271	1
GNPS/MassIVE	310.05	28
GNPS/MassIVE	310.08	7
GNPS/MassIVE	310.0854	1
GNPS/MassIVE	310.09	43
GNPS/MassIVE	310.0998	2
GNPS/MassIVE	310.0999	4
GNPS/MassIVE	310.1001	2
GNPS/MassIVE	310.1002	2
GNPS/MassIVE	310.1173	1
GNPS/MassIVE	310.1176	1
GNPS/MassIVE	310.1268	1
GNPS/MassIVE	310.1272	1
GNPS/MassIVE	310.1274	2
GNPS/MassIVE	310.1277	1
GNPS/MassIVE	310.1278	1
GNPS/MassIVE	310.128	4
GNPS/MassIVE	310.1281	8
GNPS/MassIVE	310.1282	42
GNPS/MassIVE	310.1283	40
GNPS/MassIVE	310.1284	31
GNPS/MassIVE	310.1285	17
GNPS/MassIVE	310.1286	17
GNPS/MassIVE	310.1287	16
GNPS/MassIVE	310.1288	8
GNPS/MassIVE	310.1289	8
GNPS/MassIVE	310.129	6
GNPS/MassIVE	310.1291	8
GNPS/MassIVE	310.1292	4
GNPS/MassIVE	310.1294	4
GNPS/MassIVE	310.1295	4
GNPS/MassIVE	310.1305	2
GNPS/MassIVE	310.1306	2
GNPS/MassIVE	310.131	2
GNPS/MassIVE	310.14	3
GNPS/MassIVE	310.1409	3
GNPS/MassIVE	310.1415	5
GNPS/MassIVE	310.1416	8
GNPS/MassIVE	310.16	52
GNPS/MassIVE	310.162	1
GNPS/MassIVE	310.1621	1
GNPS/MassIVE	310.1622	2
GNPS/MassIVE	310.1623	1
GNPS/MassIVE	310.1625	1
GNPS/MassIVE	310.1629	1
GNPS/MassIVE	310.163	1
GNPS/MassIVE	310.1631	2
GNPS/MassIVE	310.1632	1
GNPS/MassIVE	310.1633	3
GNPS/MassIVE	310.1636	3
GNPS/MassIVE	310.1638	2
GNPS/MassIVE	310.1639	11
GNPS/MassIVE	310.164	12
GNPS/MassIVE	310.1641	28
GNPS/MassIVE	310.1642	22
GNPS/MassIVE	310.1643	32
GNPS/MassIVE	310.1644	24
GNPS/MassIVE	310.1645	81
GNPS/MassIVE	310.1646	136
GNPS/MassIVE	310.1647	97
GNPS/MassIVE	310.1648	43
GNPS/MassIVE	310.1649	9
GNPS/MassIVE	310.165	12
GNPS/MassIVE	310.1651	13
GNPS/MassIVE	310.1652	6
GNPS/MassIVE	310.1653	12
GNPS/MassIVE	310.1654	19
GNPS/MassIVE	310.1655	20
GNPS/MassIVE	310.1656	19
GNPS/MassIVE	310.1657	9
GNPS/MassIVE	310.1658	2
GNPS/MassIVE	310.1659	4
GNPS/MassIVE	310.166	1
GNPS/MassIVE	310.1661	2
GNPS/MassIVE	310.17	7
GNPS/MassIVE	310.1749	1
GNPS/MassIVE	310.1751	1
GNPS/MassIVE	310.1753	1
GNPS/MassIVE	310.1754	1
GNPS/MassIVE	310.1755	1
GNPS/MassIVE	310.1756	2
GNPS/MassIVE	310.1758	4
GNPS/MassIVE	310.1759	25
GNPS/MassIVE	310.176	38
GNPS/MassIVE	310.1761	4
GNPS/MassIVE	310.1762	3
GNPS/MassIVE	310.1763	3
GNPS/MassIVE	310.1764	4
GNPS/MassIVE	310.1765	4
GNPS/MassIVE	310.1766	9
GNPS/MassIVE	310.1767	5
GNPS/MassIVE	310.1768	1
GNPS/MassIVE	310.1769	3
GNPS/MassIVE	310.177	1
GNPS/MassIVE	310.1772	1
GNPS/MassIVE	310.1775	1
GNPS/MassIVE	310.1781	1
GNPS/MassIVE	310.1782	1
GNPS/MassIVE	310.1788	1
GNPS/MassIVE	310.1796	2
GNPS/MassIVE	310.18	432
GNPS/MassIVE	310.1956	1
GNPS/MassIVE	310.1964	1
GNPS/MassIVE	310.1973	1
GNPS/MassIVE	310.1977	1
GNPS/MassIVE	310.1978	1
GNPS/MassIVE	310.1989	1
GNPS/MassIVE	310.1993	1
GNPS/MassIVE	310.1994	2
GNPS/MassIVE	310.1995	3
GNPS/MassIVE	310.1996	4
GNPS/MassIVE	310.1997	10
GNPS/MassIVE	310.1998	26
GNPS/MassIVE	310.1999	25
GNPS/MassIVE	310.2	397
GNPS/MassIVE	310.2001	62
GNPS/MassIVE	310.2002	129
GNPS/MassIVE	310.2003	363
GNPS/MassIVE	310.2004	791
GNPS/MassIVE	310.2005	750
GNPS/MassIVE	310.2006	336
GNPS/MassIVE	310.2007	131
GNPS/MassIVE	310.2008	151
GNPS/MassIVE	310.2009	310
GNPS/MassIVE	310.201	802
GNPS/MassIVE	310.2011	1217
GNPS/MassIVE	310.2012	913
GNPS/MassIVE	310.2013	920
GNPS/MassIVE	310.2014	1080
GNPS/MassIVE	310.2015	961
GNPS/MassIVE	310.2016	658
GNPS/MassIVE	310.2017	403
GNPS/MassIVE	310.2018	314
GNPS/MassIVE	310.2019	288
GNPS/MassIVE	310.202	220
GNPS/MassIVE	310.2021	198
GNPS/MassIVE	310.2022	153
GNPS/MassIVE	310.2023	67
GNPS/MassIVE	310.2024	40
GNPS/MassIVE	310.2025	36
GNPS/MassIVE	310.2026	21
GNPS/MassIVE	310.2027	15
GNPS/MassIVE	310.2028	14
GNPS/MassIVE	310.2029	17
GNPS/MassIVE	310.203	7
GNPS/MassIVE	310.2031	8
GNPS/MassIVE	310.2032	3
GNPS/MassIVE	310.2033	5
GNPS/MassIVE	310.2034	4
GNPS/MassIVE	310.2048	1
GNPS/MassIVE	310.2095	2
GNPS/MassIVE	310.2096	4
GNPS/MassIVE	310.2097	4
GNPS/MassIVE	310.2098	2
GNPS/MassIVE	310.2099	4
GNPS/MassIVE	310.21	2
GNPS/MassIVE	310.2101	3
GNPS/MassIVE	310.2102	1
GNPS/MassIVE	310.2103	1
GNPS/MassIVE	310.2105	2
GNPS/MassIVE	310.2106	1
GNPS/MassIVE	310.2107	1
GNPS/MassIVE	310.2108	1
GNPS/MassIVE	310.2112	4
GNPS/MassIVE	310.2113	1
GNPS/MassIVE	310.2114	4
GNPS/MassIVE	310.2115	2
GNPS/MassIVE	310.2116	3
GNPS/MassIVE	310.2117	1
GNPS/MassIVE	310.2118	2
GNPS/MassIVE	310.2119	1
GNPS/MassIVE	310.212	1
GNPS/MassIVE	310.2121	1
GNPS/MassIVE	310.2122	1
GNPS/MassIVE	310.2124	2
GNPS/MassIVE	310.2125	1
GNPS/MassIVE	310.2126	3
GNPS/MassIVE	310.2128	1
GNPS/MassIVE	310.2133	1
GNPS/MassIVE	310.2151	2
GNPS/MassIVE	310.2154	2
GNPS/MassIVE	310.2219	4
GNPS/MassIVE	310.222	5
GNPS/MassIVE	310.2221	13
GNPS/MassIVE	310.2222	9
GNPS/MassIVE	310.2223	10
GNPS/MassIVE	310.2224	8
GNPS/MassIVE	310.2225	4
GNPS/MassIVE	310.2226	1
GNPS/MassIVE	311.0012	2
GNPS/MassIVE	311.0013	2
GNPS/MassIVE	311.02	1
GNPS/MassIVE	311.0338	1
GNPS/MassIVE	311.0342	1
GNPS/MassIVE	311.0415	2
GNPS/MassIVE	311.0416	4
GNPS/MassIVE	311.0417	3
GNPS/MassIVE	311.0418	5
GNPS/MassIVE	311.0419	2
GNPS/MassIVE	311.042	2
GNPS/MassIVE	311.0424	1
GNPS/MassIVE	311.0426	2
GNPS/MassIVE	311.0427	2
GNPS/MassIVE	311.0428	1
GNPS/MassIVE	311.0429	1
GNPS/MassIVE	311.043	1
GNPS/MassIVE	311.05	15
GNPS/MassIVE	311.0506	2
GNPS/MassIVE	311.0507	2
GNPS/MassIVE	311.0508	2
GNPS/MassIVE	311.0509	1
GNPS/MassIVE	311.0511	1
GNPS/MassIVE	311.07	9
GNPS/MassIVE	311.0806	11
GNPS/MassIVE	311.0807	14
GNPS/MassIVE	311.0808	5
GNPS/MassIVE	311.0809	8
GNPS/MassIVE	311.081	9
GNPS/MassIVE	311.0811	4
GNPS/MassIVE	311.0812	1
GNPS/MassIVE	311.0813	6
GNPS/MassIVE	311.0814	4
GNPS/MassIVE	311.0815	4
GNPS/MassIVE	311.1237	2
GNPS/MassIVE	311.1255	2
GNPS/MassIVE	311.1256	4
GNPS/MassIVE	311.1259	2
GNPS/MassIVE	311.144	2
GNPS/MassIVE	311.1452	2
GNPS/MassIVE	311.1453	2
GNPS/MassIVE	311.1454	2
GNPS/MassIVE	311.1457	2
GNPS/MassIVE	311.1459	2
GNPS/MassIVE	311.146	2
GNPS/MassIVE	311.1461	10
GNPS/MassIVE	311.1462	10
GNPS/MassIVE	311.1463	23
GNPS/MassIVE	311.1464	30
GNPS/MassIVE	311.1465	44
GNPS/MassIVE	311.1466	26
GNPS/MassIVE	311.1467	17
GNPS/MassIVE	311.1468	43
GNPS/MassIVE	311.1469	47
GNPS/MassIVE	311.147	41
GNPS/MassIVE	311.1471	16
GNPS/MassIVE	311.1472	8
GNPS/MassIVE	311.1473	7
GNPS/MassIVE	311.1475	2
GNPS/MassIVE	311.1481	3
GNPS/MassIVE	311.1482	4
GNPS/MassIVE	311.1483	4
GNPS/MassIVE	311.1484	6
GNPS/MassIVE	311.1485	4
GNPS/MassIVE	311.1486	2
GNPS/MassIVE	311.1489	1
GNPS/MassIVE	311.15	2
GNPS/MassIVE	311.1539	2
GNPS/MassIVE	311.1542	4
GNPS/MassIVE	311.1551	19
GNPS/MassIVE	311.1552	14
GNPS/MassIVE	311.1553	4
GNPS/MassIVE	311.1554	8
GNPS/MassIVE	311.1556	1
GNPS/MassIVE	311.1608	2
GNPS/MassIVE	311.18	69
GNPS/MassIVE	311.1827	6
GNPS/MassIVE	311.1828	2
GNPS/MassIVE	311.1829	2
GNPS/MassIVE	311.183	8
GNPS/MassIVE	311.1833	2
GNPS/MassIVE	311.1834	2
GNPS/MassIVE	311.1838	2
GNPS/MassIVE	311.1854	1
GNPS/MassIVE	311.1975	2
GNPS/MassIVE	311.1977	2
GNPS/MassIVE	311.2045	1
GNPS/MassIVE	311.2046	1
GNPS/MassIVE	311.2048	1
GNPS/MassIVE	311.205	1
GNPS/MassIVE	311.2054	2
GNPS/MassIVE	311.2055	1
GNPS/MassIVE	311.2217	1
GNPS/MassIVE	311.2218	2
GNPS/MassIVE	311.2219	1
GNPS/MassIVE	311.222	9
GNPS/MassIVE	311.2221	8
GNPS/MassIVE	311.2222	3
GNPS/MassIVE	311.2323	2
GNPS/MassIVE	311.2327	1
GNPS/MassIVE	311.2328	1
GNPS/MassIVE	311.2329	1
GNPS/MassIVE	312.0506	2
GNPS/MassIVE	312.0507	2
GNPS/MassIVE	312.0508	2
GNPS/MassIVE	312.0509	8
GNPS/MassIVE	312.051	2
GNPS/MassIVE	312.07	6
GNPS/MassIVE	312.0833	1
GNPS/MassIVE	312.0834	1
GNPS/MassIVE	312.0838	6
GNPS/MassIVE	312.0839	22
GNPS/MassIVE	312.084	20
GNPS/MassIVE	312.0841	6
GNPS/MassIVE	312.14	2
GNPS/MassIVE	312.1422	1
GNPS/MassIVE	312.1424	1
GNPS/MassIVE	312.1432	4
GNPS/MassIVE	312.1433	2
GNPS/MassIVE	312.1434	2
GNPS/MassIVE	312.1435	4
GNPS/MassIVE	312.1436	14
GNPS/MassIVE	312.1437	18
GNPS/MassIVE	312.1438	26
GNPS/MassIVE	312.1439	28
GNPS/MassIVE	312.144	10
GNPS/MassIVE	312.1441	15
GNPS/MassIVE	312.1442	4
GNPS/MassIVE	312.1443	5
GNPS/MassIVE	312.1444	5
GNPS/MassIVE	312.1445	1
GNPS/MassIVE	312.1447	1
GNPS/MassIVE	312.1549	2
GNPS/MassIVE	312.16	6
GNPS/MassIVE	312.1645	1
GNPS/MassIVE	312.1648	1
GNPS/MassIVE	312.1702	2
GNPS/MassIVE	312.1703	2
GNPS/MassIVE	312.1792	6
GNPS/MassIVE	312.1794	4
GNPS/MassIVE	312.1795	5
GNPS/MassIVE	312.1796	6
GNPS/MassIVE	312.1797	6
GNPS/MassIVE	312.1798	8
GNPS/MassIVE	312.1799	20
GNPS/MassIVE	312.18	28
GNPS/MassIVE	312.1801	14
GNPS/MassIVE	312.1802	18
GNPS/MassIVE	312.1803	9
GNPS/MassIVE	312.1804	10
GNPS/MassIVE	312.1805	4
GNPS/MassIVE	312.1806	4
GNPS/MassIVE	312.1807	6
GNPS/MassIVE	312.1808	1
GNPS/MassIVE	312.1809	1
GNPS/MassIVE	312.181	1
GNPS/MassIVE	312.1813	2
GNPS/MassIVE	312.1926	2
GNPS/MassIVE	312.1927	4
GNPS/MassIVE	312.2068	1
GNPS/MassIVE	312.215	1
GNPS/MassIVE	312.2151	2
GNPS/MassIVE	312.2152	2
GNPS/MassIVE	312.2153	4
GNPS/MassIVE	312.2154	8
GNPS/MassIVE	312.2155	17
GNPS/MassIVE	312.2156	16
GNPS/MassIVE	312.2157	14
GNPS/MassIVE	312.2158	29
GNPS/MassIVE	312.2159	60
GNPS/MassIVE	312.216	189
GNPS/MassIVE	312.2161	242
GNPS/MassIVE	312.2162	158
GNPS/MassIVE	312.2163	93
GNPS/MassIVE	312.2164	86
GNPS/MassIVE	312.2165	149
GNPS/MassIVE	312.2166	277
GNPS/MassIVE	312.2167	432
GNPS/MassIVE	312.2168	394
GNPS/MassIVE	312.2169	384
GNPS/MassIVE	312.217	262
GNPS/MassIVE	312.2171	195
GNPS/MassIVE	312.2172	170
GNPS/MassIVE	312.2173	115
GNPS/MassIVE	312.2174	49
GNPS/MassIVE	312.2175	38
GNPS/MassIVE	312.2176	21
GNPS/MassIVE	312.2177	15
GNPS/MassIVE	312.2178	11
GNPS/MassIVE	312.2179	3
GNPS/MassIVE	312.218	2
GNPS/MassIVE	312.2181	2
GNPS/MassIVE	312.2182	1
GNPS/MassIVE	312.2184	3
GNPS/MassIVE	312.2185	1
GNPS/MassIVE	312.2186	1
GNPS/MassIVE	312.2188	1
GNPS/MassIVE	312.22	202
GNPS/MassIVE	312.2262	3
GNPS/MassIVE	313.0743	2
GNPS/MassIVE	313.08	8
GNPS/MassIVE	313.0848	4
GNPS/MassIVE	313.0849	2
GNPS/MassIVE	313.1139	2
GNPS/MassIVE	313.114	2
GNPS/MassIVE	313.1142	2
GNPS/MassIVE	313.1391	4
GNPS/MassIVE	313.1392	4
GNPS/MassIVE	313.1393	4
GNPS/MassIVE	313.1406	1
GNPS/MassIVE	313.1408	1
GNPS/MassIVE	313.1411	1
GNPS/MassIVE	313.16	1
GNPS/MassIVE	313.162	2
GNPS/MassIVE	313.1621	10
GNPS/MassIVE	313.1622	28
GNPS/MassIVE	313.1623	20
GNPS/MassIVE	313.1624	26
GNPS/MassIVE	313.1625	6
GNPS/MassIVE	313.1626	6
GNPS/MassIVE	313.1627	2
GNPS/MassIVE	313.1628	5
GNPS/MassIVE	313.1629	8
GNPS/MassIVE	313.1633	1
GNPS/MassIVE	313.1637	4
GNPS/MassIVE	313.1638	8
GNPS/MassIVE	313.1639	15
GNPS/MassIVE	313.164	16
GNPS/MassIVE	313.1641	20
GNPS/MassIVE	313.1642	28
GNPS/MassIVE	313.1643	14
GNPS/MassIVE	313.1644	7
GNPS/MassIVE	313.1645	4
GNPS/MassIVE	313.2003	2
GNPS/MassIVE	313.2072	2
GNPS/MassIVE	313.2121	2
GNPS/MassIVE	313.2191	2
GNPS/MassIVE	313.2192	2
GNPS/MassIVE	313.2193	2
GNPS/MassIVE	313.2198	5
GNPS/MassIVE	313.2199	18
GNPS/MassIVE	313.22	170
GNPS/MassIVE	313.2201	166
GNPS/MassIVE	313.2202	187
GNPS/MassIVE	313.2203	91
GNPS/MassIVE	313.2204	66
GNPS/MassIVE	313.2205	47
GNPS/MassIVE	313.2206	71
GNPS/MassIVE	313.2207	47
GNPS/MassIVE	313.2208	25
GNPS/MassIVE	313.2209	24
GNPS/MassIVE	313.221	24
GNPS/MassIVE	313.2211	11
GNPS/MassIVE	313.2212	14
GNPS/MassIVE	313.2213	8
GNPS/MassIVE	313.2214	11
GNPS/MassIVE	313.2215	9
GNPS/MassIVE	313.2216	7
GNPS/MassIVE	313.2217	2
GNPS/MassIVE	313.2218	2
GNPS/MassIVE	313.222	1
GNPS/MassIVE	313.2221	2
GNPS/MassIVE	313.2222	1
GNPS/MassIVE	313.2224	1
GNPS/MassIVE	313.2225	3
GNPS/MassIVE	313.2226	1
GNPS/MassIVE	313.2369	1
GNPS/MassIVE	313.237	2
GNPS/MassIVE	313.2371	4
GNPS/MassIVE	313.2372	5
GNPS/MassIVE	313.2373	10
GNPS/MassIVE	313.2374	13
GNPS/MassIVE	313.2375	17
GNPS/MassIVE	313.2376	5
GNPS/MassIVE	313.2377	21
GNPS/MassIVE	313.2378	4
GNPS/MassIVE	313.2379	1
GNPS/MassIVE	313.238	2
GNPS/MassIVE	313.2722	4
GNPS/MassIVE	313.2724	4
GNPS/MassIVE	313.2726	2
GNPS/MassIVE	313.2727	4
GNPS/MassIVE	314.06	2
GNPS/MassIVE	314.0791	2
GNPS/MassIVE	314.08	3
GNPS/MassIVE	314.0811	1
GNPS/MassIVE	314.0814	1
GNPS/MassIVE	314.0815	1
GNPS/MassIVE	314.0881	2
GNPS/MassIVE	314.09	60
GNPS/MassIVE	314.0911	2
GNPS/MassIVE	314.0994	2
GNPS/MassIVE	314.0995	2
GNPS/MassIVE	314.0996	2
GNPS/MassIVE	314.0997	2
GNPS/MassIVE	314.0998	4
GNPS/MassIVE	314.115	2
GNPS/MassIVE	314.12	3
GNPS/MassIVE	314.1234	4
GNPS/MassIVE	314.1588	4
GNPS/MassIVE	314.1589	7
GNPS/MassIVE	314.159	2
GNPS/MassIVE	314.1591	13
GNPS/MassIVE	314.1592	27
GNPS/MassIVE	314.1593	46
GNPS/MassIVE	314.1594	122
GNPS/MassIVE	314.1595	204
GNPS/MassIVE	314.1596	207
GNPS/MassIVE	314.1597	118
GNPS/MassIVE	314.1598	87
GNPS/MassIVE	314.1599	99
GNPS/MassIVE	314.16	95
GNPS/MassIVE	314.1601	42
GNPS/MassIVE	314.1602	36
GNPS/MassIVE	314.1603	16
GNPS/MassIVE	314.1604	13
GNPS/MassIVE	314.1605	11
GNPS/MassIVE	314.1606	6
GNPS/MassIVE	314.1607	3
GNPS/MassIVE	314.1608	4
GNPS/MassIVE	314.1609	3
GNPS/MassIVE	314.161	1
GNPS/MassIVE	314.1611	1
GNPS/MassIVE	314.1613	1
GNPS/MassIVE	314.1614	2
GNPS/MassIVE	314.171	1
GNPS/MassIVE	314.1717	1
GNPS/MassIVE	314.1722	2
GNPS/MassIVE	314.1749	14
GNPS/MassIVE	314.175	16
GNPS/MassIVE	314.1751	11
GNPS/MassIVE	314.1752	2
GNPS/MassIVE	314.18	67
GNPS/MassIVE	314.1801	2
GNPS/MassIVE	314.1802	2
GNPS/MassIVE	314.1803	12
GNPS/MassIVE	314.1804	26
GNPS/MassIVE	314.1805	50
GNPS/MassIVE	314.1806	54
GNPS/MassIVE	314.1807	33
GNPS/MassIVE	314.1808	10
GNPS/MassIVE	314.1809	4
GNPS/MassIVE	314.181	3
GNPS/MassIVE	314.1811	2
GNPS/MassIVE	314.1856	1
GNPS/MassIVE	314.1857	2
GNPS/MassIVE	314.1858	1
GNPS/MassIVE	314.1859	1
GNPS/MassIVE	314.186	2
GNPS/MassIVE	314.1861	1
GNPS/MassIVE	314.1863	6
GNPS/MassIVE	314.1864	2
GNPS/MassIVE	314.1865	1
GNPS/MassIVE	314.187	1
GNPS/MassIVE	314.1956	2
GNPS/MassIVE	314.1957	8
GNPS/MassIVE	314.1958	11
GNPS/MassIVE	314.1959	59
GNPS/MassIVE	314.196	81
GNPS/MassIVE	314.1961	72
GNPS/MassIVE	314.1962	52
GNPS/MassIVE	314.1963	26
GNPS/MassIVE	314.1964	12
GNPS/MassIVE	314.1965	1
GNPS/MassIVE	314.1966	7
GNPS/MassIVE	314.1967	2
GNPS/MassIVE	314.1968	2
GNPS/MassIVE	314.197	2
GNPS/MassIVE	314.1975	1
GNPS/MassIVE	314.2	33
GNPS/MassIVE	314.2074	2
GNPS/MassIVE	314.2075	5
GNPS/MassIVE	314.2076	1
GNPS/MassIVE	314.2151	1
GNPS/MassIVE	314.2174	2
