tissue	time	Metabolite	Abundance	carbons	unsaturations	hydroxy	SpecMZ	carbons_length	even_odd	RelAbundance
ColonConts	12	75339_CAR C22:5	6800.007	22	5	0	474.358	very long	even	100.0
ColonConts	16	75339_CAR C22:5	0.0	22	5	0	474.358	very long	even	0.0
ColonConts	20	75339_CAR C22:5	279.58545	22	5	0	474.358	very long	even	4.111546502819777
ColonConts	0	75747_CAR C20:5	1260.7595	20	5	0	446.326	long	even	6.747191554522488
ColonConts	4	75747_CAR C20:5	12442.571	20	5	0	446.326	long	even	66.58875857587941
ColonConts	8	75747_CAR C20:5	5800.547	20	5	0	446.326	long	even	31.042718083830234
ColonConts	12	75747_CAR C20:5	18685.693	20	5	0	446.326	long	even	100.0
ColonConts	16	75747_CAR C20:5	806.49457	20	5	0	446.326	long	even	4.316107355504556
ColonConts	20	75747_CAR C20:5	1297.3914	20	5	0	446.326	long	even	6.943234056130539
ColonConts	0	76018_CAR C18:3	6222.7114	18	3	0	422.326	long	even	26.186640162633186
ColonConts	4	76018_CAR C18:3	9191.549	18	3	0	422.326	long	even	38.68021039834997
ColonConts	8	76018_CAR C18:3	8448.603	18	3	0	422.326	long	even	35.553718052542685
ColonConts	12	76018_CAR C18:3	23762.924	18	3	0	422.326	long	even	100.0
ColonConts	16	76018_CAR C18:3	0.0	18	3	0	422.326	long	even	0.0
ColonConts	20	76018_CAR C18:3	0.0	18	3	0	422.326	long	even	0.0
ColonConts	0	76061_CAR C16:0	0.0	16	0	0	400.342	long	even	0.0
ColonConts	4	76061_CAR C16:0	74778.055	16	0	0	400.342	long	even	82.07736766930324
ColonConts	8	76061_CAR C16:0	75909.44	16	0	0	400.342	long	even	83.31919058941712
ColonConts	12	76061_CAR C16:0	91106.79	16	0	0	400.342	long	even	100.0
ColonConts	16	76061_CAR C16:0	0.0	16	0	0	400.342	long	even	0.0
ColonConts	20	76061_CAR C16:0	0.0	16	0	0	400.342	long	even	0.0
ColonConts	0	76574_CAR C20:4	0.0	20	4	0	448.342	long	even	0.0
ColonConts	4	76574_CAR C20:4	6391.1914	20	4	0	448.342	long	even	29.30928060138219
ColonConts	8	76574_CAR C20:4	7321.5107	20	4	0	448.342	long	even	33.575619646177735
ColonConts	12	76574_CAR C20:4	21806.033	20	4	0	448.342	long	even	100.0
ColonConts	16	76574_CAR C20:4	0.0	20	4	0	448.342	long	even	0.0
ColonConts	20	76574_CAR C20:4	0.0	20	4	0	448.342	long	even	0.0
ColonConts	0	7709_CAR C4:0	10240.723	4	0	0	232.154	short	even	32.90379772661735
ColonConts	4	7709_CAR C4:0	31123.225	4	0	0	232.154	short	even	100.0
ColonConts	8	7709_CAR C4:0	12375.322	4	0	0	232.154	short	even	39.76233825382813
ColonConts	12	7709_CAR C4:0	18478.13	4	0	0	232.154	short	even	59.37087175252566
ColonConts	16	7709_CAR C4:0	13427.305	4	0	0	232.154	short	even	43.14239607238646
ColonConts	20	7709_CAR C4:0	22005.861	4	0	0	232.154	short	even	70.70559365232877
ColonConts	0	78774_CAR C20:2	0.0	20	2	0	452.373	long	even	0.0
ColonConts	4	78774_CAR C20:2	0.0	20	2	0	452.373	long	even	0.0
ColonConts	8	78774_CAR C20:2	11981.703	20	2	0	452.373	long	even	96.2546130174617
ColonConts	12	78774_CAR C20:2	12447.926	20	2	0	452.373	long	even	100.0
ColonConts	16	78774_CAR C20:2	0.0	20	2	0	452.373	long	even	0.0
ColonConts	20	78774_CAR C20:2	0.0	20	2	0	452.373	long	even	0.0
ColonConts	0	78989_CAR C20:3	14433.82	20	3	0	450.358	long	even	84.91386435849935
ColonConts	4	78989_CAR C20:3	12619.889	20	3	0	450.358	long	even	74.24254582399655
ColonConts	8	78989_CAR C20:3	10602.906	20	3	0	450.358	long	even	62.376676575564815
ColonConts	12	78989_CAR C20:3	16998.19	20	3	0	450.358	long	even	100.0
ColonConts	16	78989_CAR C20:3	6026.507	20	3	0	450.358	long	even	35.45381596511158
ColonConts	20	78989_CAR C20:3	8256.084	20	3	0	450.358	long	even	48.57037131600483
ColonConts	0	79405_CAR C22:4	4277.912	22	4	0	476.372	very long	even	44.75616074215988
ColonConts	4	79405_CAR C22:4	9558.264	22	4	0	476.372	very long	even	100.0
ColonConts	8	79405_CAR C22:4	8443.201	22	4	0	476.372	very long	even	88.33404266716215
ColonConts	12	79405_CAR C22:4	5204.793	22	4	0	476.372	very long	even	54.453329600437904
ColonConts	16	79405_CAR C22:4	1169.5942	22	4	0	476.372	very long	even	12.236470974227121
ColonConts	20	79405_CAR C22:4	2342.6099	22	4	0	476.372	very long	even	24.50873819764761
ColonConts	0	79857_CAR C22:2	0.0	22	2	0	480.405	very long	even	0.0
ColonConts	4	79857_CAR C22:2	0.0	22	2	0	480.405	very long	even	0.0
ColonConts	8	79857_CAR C22:2	10918.692	22	2	0	480.405	very long	even	100.0
ColonConts	12	79857_CAR C22:2	10297.895	22	2	0	480.405	very long	even	94.31436476090727
ColonConts	16	79857_CAR C22:2	0.0	22	2	0	480.405	very long	even	0.0
ColonConts	20	79857_CAR C22:2	0.0	22	2	0	480.405	very long	even	0.0
ColonConts	0	81327_CAR C18:0	0.0	18	0	0	428.373	long	even	0.0
ColonConts	4	81327_CAR C18:0	51421.324	18	0	0	428.373	long	even	64.3930655888849
ColonConts	8	81327_CAR C18:0	79855.375	18	0	0	428.373	long	even	100.0
ColonConts	12	81327_CAR C18:0	63441.156	18	0	0	428.373	long	even	79.4450667847969
ColonConts	16	81327_CAR C18:0	0.0	18	0	0	428.373	long	even	0.0
ColonConts	20	81327_CAR C18:0	0.0	18	0	0	428.373	long	even	0.0
Duodenum	0	14386_CAR C6:0;O	9930.849	6	0	1	276.181	short	even	54.33203191977448
Duodenum	4	14386_CAR C6:0;O	8682.982	6	0	1	276.181	short	even	47.504906698594176
Duodenum	8	14386_CAR C6:0;O	18278.074	6	0	1	276.181	short	even	100.0
Duodenum	12	14386_CAR C6:0;O	14631.341	6	0	1	276.181	short	even	80.04859264712464
Duodenum	16	14386_CAR C6:0;O	8750.809	6	0	1	276.181	short	even	47.87599065415754
Duodenum	20	14386_CAR C6:0;O	9879.614	6	0	1	276.181	short	even	54.051723392738204
Duodenum	0	17059_CAR C5:0	253546.77	5	0	0	246.17	short	odd	100.0
Duodenum	4	17059_CAR C5:0	218695.77	5	0	0	246.17	short	odd	86.25460699026061
Duodenum	8	17059_CAR C5:0	93785.625	5	0	0	246.17	short	odd	36.98947732601761
Duodenum	12	17059_CAR C5:0	118323.64	5	0	0	246.17	short	odd	46.66738211652233
Duodenum	16	17059_CAR C5:0	241494.27	5	0	0	246.17	short	odd	95.2464391480909
Duodenum	20	17059_CAR C5:0	238129.55	5	0	0	246.17	short	odd	93.91937826697615
Duodenum	0	25943_CAR C6:0	4760.5767	6	0	0	260.186	short	even	55.4313808869204
Duodenum	4	25943_CAR C6:0	2235.1218	6	0	0	260.186	short	even	26.02539474355263
Duodenum	8	25943_CAR C6:0	5619.557	6	0	0	260.186	short	even	65.43320780500392
Duodenum	12	25943_CAR C6:0	8588.234	6	0	0	260.186	short	even	100.0
Duodenum	16	25943_CAR C6:0	3763.305	6	0	0	260.186	short	even	43.81931139743048
Duodenum	20	25943_CAR C6:0	1650.7168	6	0	0	260.186	short	even	19.22067796475969
Duodenum	0	47332_CAR C10:0;O	3703.2427	10	0	1	332.243	medium	even	52.57251564650303
Duodenum	4	47332_CAR C10:0;O	4265.097	10	0	1	332.243	medium	even	60.54879383583288
Duodenum	8	47332_CAR C10:0;O	4803.4067	10	0	1	332.243	medium	even	68.1908247310573
Duodenum	12	47332_CAR C10:0;O	4318.4165	10	0	1	332.243	medium	even	61.30573592013477
Duodenum	16	47332_CAR C10:0;O	7044.066	10	0	1	332.243	medium	even	100.0
Duodenum	20	47332_CAR C10:0;O	3945.386	10	0	1	332.243	medium	even	56.010065777350746
Duodenum	0	53996_CAR C14:1;O2	0.0	14	1	2	402.285	long	even	0.0
Duodenum	4	53996_CAR C14:1;O2	0.0	14	1	2	402.285	long	even	0.0
Duodenum	8	53996_CAR C14:1;O2	0.0	14	1	2	402.285	long	even	0.0
Duodenum	12	53996_CAR C14:1;O2	0.0	14	1	2	402.285	long	even	0.0
Duodenum	16	53996_CAR C14:1;O2	0.0	14	1	2	402.285	long	even	0.0
Duodenum	20	53996_CAR C14:1;O2	8265.493	14	1	2	402.285	long	even	100.0
Duodenum	0	58797_CAR C12:0;O	3251.495	12	0	1	360.274	medium	even	57.10889109432764
Duodenum	4	58797_CAR C12:0;O	2816.815	12	0	1	360.274	medium	even	49.47422064861503
Duodenum	8	58797_CAR C12:0;O	5693.5005	12	0	1	360.274	medium	even	100.0
Duodenum	12	58797_CAR C12:0;O	3483.9497	12	0	1	360.274	medium	even	61.191699201572035
Duodenum	16	58797_CAR C12:0;O	3954.0679	12	0	1	360.274	medium	even	69.4488021912003
Duodenum	20	58797_CAR C12:0;O	3593.0435	12	0	1	360.274	medium	even	63.10781038835424
Duodenum	0	61171_CAR C16:1;O2	0.0	16	1	2	430.316	long	even	0.0
Duodenum	4	61171_CAR C16:1;O2	0.0	16	1	2	430.316	long	even	0.0
Duodenum	8	61171_CAR C16:1;O2	0.0	16	1	2	430.316	long	even	0.0
Duodenum	12	61171_CAR C16:1;O2	5049.0513	16	1	2	430.316	long	even	100.0
Duodenum	16	61171_CAR C16:1;O2	0.0	16	1	2	430.316	long	even	0.0
Duodenum	20	61171_CAR C16:1;O2	0.0	16	1	2	430.316	long	even	0.0
Duodenum	0	61490_CAR C19:0;O3	0.0	19	0	3	490.374	long	odd	0.0
Duodenum	4	61490_CAR C19:0;O3	793.2167	19	0	3	490.374	long	odd	19.406508994955075
Duodenum	8	61490_CAR C19:0;O3	0.0	19	0	3	490.374	long	odd	0.0
Duodenum	12	61490_CAR C19:0;O3	4087.3745	19	0	3	490.374	long	odd	100.0
Duodenum	16	61490_CAR C19:0;O3	0.0	19	0	3	490.374	long	odd	0.0
Duodenum	20	61490_CAR C19:0;O3	0.0	19	0	3	490.374	long	odd	0.0
Duodenum	0	64789_CAR C21:4;O2	0.0	21	4	2	494.348	long	odd	0.0
Duodenum	4	64789_CAR C21:4;O2	253.45187	21	4	2	494.348	long	odd	9.93653017123089
Duodenum	8	64789_CAR C21:4;O2	0.0	21	4	2	494.348	long	odd	0.0
Duodenum	12	64789_CAR C21:4;O2	0.0	21	4	2	494.348	long	odd	0.0
Duodenum	16	64789_CAR C21:4;O2	330.1988	21	4	2	494.348	long	odd	12.945378302808475
Duodenum	20	64789_CAR C21:4;O2	2550.708	21	4	2	494.348	long	odd	100.0
Duodenum	0	65459_CAR C15:2	14470.04	15	2	0	382.295	long	odd	66.95515141655099
Duodenum	4	65459_CAR C15:2	17068.627	15	2	0	382.295	long	odd	78.97922225906981
Duodenum	8	65459_CAR C15:2	15111.87	15	2	0	382.295	long	odd	69.92499979524828
Duodenum	12	65459_CAR C15:2	17736.87	15	2	0	382.295	long	odd	82.07128774389571
Duodenum	16	65459_CAR C15:2	7588.4365	15	2	0	382.295	long	odd	35.11288945105765
Duodenum	20	65459_CAR C15:2	21611.541	15	2	0	382.295	long	odd	100.0
Duodenum	0	66675_CAR C14:0;O	22708.39	14	0	1	388.306	long	even	80.59904205630365
Duodenum	4	66675_CAR C14:0;O	20977.947	14	0	1	388.306	long	even	74.45716902466044
Duodenum	8	66675_CAR C14:0;O	27724.33	14	0	1	388.306	long	even	98.40215178851697
Duodenum	12	66675_CAR C14:0;O	20500.377	14	0	1	388.306	long	even	72.76212659695733
Duodenum	16	66675_CAR C14:0;O	28174.516	14	0	1	388.306	long	even	100.0
Duodenum	20	66675_CAR C14:0;O	24430.922	14	0	1	388.306	long	even	86.71283652219616
Duodenum	0	67785_CAR C16:3	405.03198	16	3	0	394.295	long	even	35.61351258148036
Duodenum	4	67785_CAR C16:3	0.0	16	3	0	394.295	long	even	0.0
Duodenum	8	67785_CAR C16:3	231.16895	16	3	0	394.295	long	even	20.326143899236314
Duodenum	12	67785_CAR C16:3	0.0	16	3	0	394.295	long	even	0.0
Duodenum	16	67785_CAR C16:3	633.78723	16	3	0	394.295	long	even	55.72742549757821
Duodenum	20	67785_CAR C16:3	1137.2986	16	3	0	394.295	long	even	100.0
Duodenum	0	70150_CAR C16:2	21517.992	16	2	0	396.313	long	even	29.058368341896585
Duodenum	4	70150_CAR C16:2	74050.93	16	2	0	396.313	long	even	100.0
Duodenum	8	70150_CAR C16:2	10508.523	16	2	0	396.313	long	even	14.190939938229
Duodenum	12	70150_CAR C16:2	0.0	16	2	0	396.313	long	even	0.0
Duodenum	16	70150_CAR C16:2	0.0	16	2	0	396.313	long	even	0.0
Duodenum	20	70150_CAR C16:2	18412.576	16	2	0	396.313	long	even	24.864746465709484
Duodenum	0	7061_CAR C2:0	281796.28	2	0	0	204.123	short	even	72.60765941044276
Duodenum	4	7061_CAR C2:0	307061.06	2	0	0	204.123	short	even	79.11738530646866
Duodenum	8	7061_CAR C2:0	276085.12	2	0	0	204.123	short	even	71.13612131874565
Duodenum	12	7061_CAR C2:0	388108.2	2	0	0	204.123	short	even	100.0
Duodenum	16	7061_CAR C2:0	197684.95	2	0	0	204.123	short	even	50.935525196324114
Duodenum	20	7061_CAR C2:0	225298.67	2	0	0	204.123	short	even	58.050479222031385
Duodenum	0	71894_CAR C18:2;O	53846.17	18	2	1	440.337	long	even	34.241768148108434
Duodenum	4	71894_CAR C18:2;O	74317.09	18	2	1	440.337	long	even	47.259602033387104
Duodenum	8	71894_CAR C18:2;O	157252.89	18	2	1	440.337	long	even	100.0
Duodenum	12	71894_CAR C18:2;O	20279.336	18	2	1	440.337	long	even	12.89600210209173
Duodenum	16	71894_CAR C18:2;O	47476.98	18	2	1	440.337	long	even	30.191483285299242
Duodenum	20	71894_CAR C18:2;O	39026.72	18	2	1	440.337	long	even	24.817807799907524
Duodenum	0	72533_CAR C14:0	172036.27	14	0	0	372.311	long	even	100.0
Duodenum	4	72533_CAR C14:0	139062.47	14	0	0	372.311	long	even	80.83322778388535
Duodenum	8	72533_CAR C14:0	127797.53	14	0	0	372.311	long	even	74.28522485403805
Duodenum	12	72533_CAR C14:0	120347.625	14	0	0	372.311	long	even	69.95479790395362
Duodenum	16	72533_CAR C14:0	92483.695	14	0	0	372.311	long	even	53.75825400074067
Duodenum	20	72533_CAR C14:0	140060.95	14	0	0	372.311	long	even	81.41361702389852
Duodenum	0	74094_CAR C22:6	0.0	22	6	0	472.342	very long	even	0.0
Duodenum	4	74094_CAR C22:6	0.0	22	6	0	472.342	very long	even	0.0
Duodenum	8	74094_CAR C22:6	19239.432	22	6	0	472.342	very long	even	100.0
Duodenum	12	74094_CAR C22:6	16812.947	22	6	0	472.342	very long	even	87.38795927031525
Duodenum	16	74094_CAR C22:6	0.0	22	6	0	472.342	very long	even	0.0
Duodenum	20	74094_CAR C22:6	0.0	22	6	0	472.342	very long	even	0.0
Duodenum	0	74520_CAR C15:0	0.0	15	0	0	386.327	long	odd	0.0
Duodenum	4	74520_CAR C15:0	23114.816	15	0	0	386.327	long	odd	52.89623554758761
Duodenum	8	74520_CAR C15:0	30517.623	15	0	0	386.327	long	odd	69.83691215887148
Duodenum	12	74520_CAR C15:0	43698.414	15	0	0	386.327	long	odd	100.0
Duodenum	16	74520_CAR C15:0	0.0	15	0	0	386.327	long	odd	0.0
Duodenum	20	74520_CAR C15:0	31605.242	15	0	0	386.327	long	odd	72.32583315266317
Duodenum	0	74910_CAR C18:2	409839.06	18	2	0	424.342	long	even	75.75502148036121
Duodenum	4	74910_CAR C18:2	289304.97	18	2	0	424.342	long	even	53.475391576208594
Duodenum	8	74910_CAR C18:2	248513.98	18	2	0	424.342	long	even	45.9355481956016
Duodenum	12	74910_CAR C18:2	206051.23	18	2	0	424.342	long	even	38.0866951888501
Duodenum	16	74910_CAR C18:2	190774.03	18	2	0	424.342	long	even	35.26284376248831
Duodenum	20	74910_CAR C18:2	541005.8	18	2	0	424.342	long	even	100.0
Duodenum	0	75130_CAR C20:2;O	15357.316	20	2	1	468.368	long	even	66.08670326484489
Duodenum	4	75130_CAR C20:2;O	10908.878	20	2	1	468.368	long	even	46.94386592933262
Duodenum	8	75130_CAR C20:2;O	23238.133	20	2	1	468.368	long	even	100.0
Duodenum	12	75130_CAR C20:2;O	17366.293	20	2	1	468.368	long	even	74.73187712627343
Duodenum	16	75130_CAR C20:2;O	16336.024	20	2	1	468.368	long	even	70.29834969960797
Duodenum	20	75130_CAR C20:2;O	17629.18	20	2	1	468.368	long	even	75.86315131254304
Duodenum	0	75339_CAR C22:5	14443.732	22	5	0	474.358	very long	even	59.008271688209604
Duodenum	4	75339_CAR C22:5	12028.3125	22	5	0	474.358	very long	even	49.14034211869119
Duodenum	8	75339_CAR C22:5	17773.633	22	5	0	474.358	very long	even	72.61221441595067
Duodenum	12	75339_CAR C22:5	15009.869	22	5	0	474.358	very long	even	61.32116186844474
Duodenum	16	75339_CAR C22:5	3788.2637	22	5	0	474.358	very long	even	15.4765329096512
Duodenum	20	75339_CAR C22:5	24477.47	22	5	0	474.358	very long	even	100.0
Duodenum	0	75747_CAR C20:5	33222.86	20	5	0	446.326	long	even	93.12553867729616
Duodenum	4	75747_CAR C20:5	35188.523	20	5	0	446.326	long	even	98.63540223910361
Duodenum	8	75747_CAR C20:5	18365.033	20	5	0	446.326	long	even	51.47821683477341
Duodenum	12	75747_CAR C20:5	23581.303	20	5	0	446.326	long	even	66.09971400979747
Duodenum	16	75747_CAR C20:5	7379.842	20	5	0	446.326	long	even	20.686110756368794
Duodenum	20	75747_CAR C20:5	35675.348	20	5	0	446.326	long	even	100.0
Duodenum	0	76018_CAR C18:3	10587.294	18	3	0	422.326	long	even	100.0
Duodenum	4	76018_CAR C18:3	8353.088	18	3	0	422.326	long	even	78.8972895245943
Duodenum	8	76018_CAR C18:3	8982.169	18	3	0	422.326	long	even	84.83913831050691
Duodenum	12	76018_CAR C18:3	6547.11	18	3	0	422.326	long	even	61.83931418169741
Duodenum	16	76018_CAR C18:3	7004.3037	18	3	0	422.326	long	even	66.1576385807365
Duodenum	20	76018_CAR C18:3	7713.4453	18	3	0	422.326	long	even	72.85568248128371
Duodenum	0	76061_CAR C16:0	1073572.2	16	0	0	400.342	long	even	77.64816312785547
Duodenum	4	76061_CAR C16:0	1072714.6	16	0	0	400.342	long	even	77.58613556725132
Duodenum	8	76061_CAR C16:0	1201916.8	16	0	0	400.342	long	even	86.93093184837502
Duodenum	12	76061_CAR C16:0	1086331.1	16	0	0	400.342	long	even	78.5709749783598
Duodenum	16	76061_CAR C16:0	950043.25	16	0	0	400.342	long	even	68.71369550601067
Duodenum	20	76061_CAR C16:0	1382611.2	16	0	0	400.342	long	even	100.0
Duodenum	0	76574_CAR C20:4	80054.164	20	4	0	448.342	long	even	61.129629001777985
Duodenum	4	76574_CAR C20:4	85682.93	20	4	0	448.342	long	even	65.42777365941029
Duodenum	8	76574_CAR C20:4	130958.04	20	4	0	448.342	long	even	100.0
Duodenum	12	76574_CAR C20:4	106553.59	20	4	0	448.342	long	even	81.36467986234369
Duodenum	16	76574_CAR C20:4	64232.246	20	4	0	448.342	long	even	49.047959178375
Duodenum	20	76574_CAR C20:4	92866.445	20	4	0	448.342	long	even	70.91312988496163
Duodenum	0	76708_CAR C18:0;O	49823.984	18	0	1	444.368	long	even	36.90150773784664
Duodenum	4	76708_CAR C18:0;O	57469.266	18	0	1	444.368	long	even	42.56388979226083
Duodenum	8	76708_CAR C18:0;O	132860.34	18	0	1	444.368	long	even	98.40134150177424
Duodenum	12	76708_CAR C18:0;O	135018.83	18	0	1	444.368	long	even	100.0
Duodenum	16	76708_CAR C18:0;O	44339.27	18	0	1	444.368	long	even	32.839323226249256
Duodenum	20	76708_CAR C18:0;O	50300.82	18	0	1	444.368	long	even	37.254670330056925
Duodenum	0	76865_CAR C16:0;O	0.0	16	0	1	416.337	long	even	0.0
Duodenum	4	76865_CAR C16:0;O	35396.152	16	0	1	416.337	long	even	25.44123198399645
Duodenum	8	76865_CAR C16:0;O	128901.6	16	0	1	416.337	long	even	92.64892716892832
Duodenum	12	76865_CAR C16:0;O	138118.75	16	0	1	416.337	long	even	99.27381824130514
Duodenum	16	76865_CAR C16:0;O	139129.08	16	0	1	416.337	long	even	100.0
Duodenum	20	76865_CAR C16:0;O	95884.164	16	0	1	416.337	long	even	68.91741395831843
Duodenum	0	7709_CAR C4:0	80155.695	4	0	0	232.154	short	even	100.0
Duodenum	4	7709_CAR C4:0	21030.047	4	0	0	232.154	short	even	26.236497606314806
Duodenum	8	7709_CAR C4:0	44643.695	4	0	0	232.154	short	even	55.696223456112506
Duodenum	12	7709_CAR C4:0	33346.953	4	0	0	232.154	short	even	41.60272454751967
Duodenum	16	7709_CAR C4:0	41135.44	4	0	0	232.154	short	even	51.31942278087664
Duodenum	20	7709_CAR C4:0	22869.68	4	0	0	232.154	short	even	28.531572210807976
Duodenum	0	78774_CAR C20:2	134989.52	20	2	0	452.373	long	even	93.32262782079171
Duodenum	4	78774_CAR C20:2	61122.49	20	2	0	452.373	long	even	42.25595724579259
Duodenum	8	78774_CAR C20:2	125284.76	20	2	0	452.373	long	even	86.61341287158596
Duodenum	12	78774_CAR C20:2	80047.73	20	2	0	452.373	long	even	55.339588693175756
Duodenum	16	78774_CAR C20:2	91727.98	20	2	0	452.373	long	even	63.41452387039398
Duodenum	20	78774_CAR C20:2	144648.22	20	2	0	452.373	long	even	100.0
Duodenum	0	78989_CAR C20:3	12426.517	20	3	0	450.358	long	even	60.07101678558793
Duodenum	4	78989_CAR C20:3	6355.1724	20	3	0	450.358	long	even	30.721534273497962
Duodenum	8	78989_CAR C20:3	14232.022	20	3	0	450.358	long	even	68.79900719202787
Duodenum	12	78989_CAR C20:3	11603.567	20	3	0	450.358	long	even	56.092794789537095
Duodenum	16	78989_CAR C20:3	7016.0386	20	3	0	450.358	long	even	33.916227089934594
Duodenum	20	78989_CAR C20:3	20686.377	20	3	0	450.358	long	even	100.0
Duodenum	0	79405_CAR C22:4	4814.673	22	4	0	476.372	very long	even	45.89990662095113
Duodenum	4	79405_CAR C22:4	4864.166	22	4	0	476.372	very long	even	46.37174013454401
Duodenum	8	79405_CAR C22:4	10489.505	22	4	0	476.372	very long	even	100.0
Duodenum	12	79405_CAR C22:4	2636.1572	22	4	0	476.372	very long	even	25.131378458754728
Duodenum	16	79405_CAR C22:4	1035.9285	22	4	0	476.372	very long	even	9.875856868365094
Duodenum	20	79405_CAR C22:4	1946.3228	22	4	0	476.372	very long	even	18.554953737092454
Duodenum	0	79857_CAR C22:2	19095.83	22	2	0	480.405	very long	even	65.50368463221375
Duodenum	4	79857_CAR C22:2	5581.8667	22	2	0	480.405	very long	even	19.14726073576564
Duodenum	8	79857_CAR C22:2	14143.901	22	2	0	480.405	very long	even	48.51727474392328
Duodenum	12	79857_CAR C22:2	17124.613	22	2	0	480.405	very long	even	58.74189545050976
Duodenum	16	79857_CAR C22:2	23673.947	22	2	0	480.405	very long	even	81.20782172273961
Duodenum	20	79857_CAR C22:2	29152.299	22	2	0	480.405	very long	even	100.0
Duodenum	0	80167_CAR C19:0	0.0	19	0	0	442.389	long	odd	0.0
Duodenum	4	80167_CAR C19:0	70302.64	19	0	0	442.389	long	odd	68.48340572039986
Duodenum	8	80167_CAR C19:0	56084.605	19	0	0	442.389	long	odd	54.633293413780294
Duodenum	12	80167_CAR C19:0	102656.46	19	0	0	442.389	long	odd	100.0
Duodenum	16	80167_CAR C19:0	0.0	19	0	0	442.389	long	odd	0.0
Duodenum	20	80167_CAR C19:0	0.0	19	0	0	442.389	long	odd	0.0
Duodenum	0	81327_CAR C18:0	1013368.9	18	0	0	428.373	long	even	78.86129480305705
Duodenum	4	81327_CAR C18:0	1140318.5	18	0	0	428.373	long	even	88.74062880544273
Duodenum	8	81327_CAR C18:0	1285001.6	18	0	0	428.373	long	even	100.0
Duodenum	12	81327_CAR C18:0	1283588.9	18	0	0	428.373	long	even	99.89006239369662
Duodenum	16	81327_CAR C18:0	802146.7	18	0	0	428.373	long	even	62.42378997816033
Duodenum	20	81327_CAR C18:0	1204614.4	18	0	0	428.373	long	even	93.74419455975773
Duodenum	0	81448_CAR C20:0	71237.086	20	0	0	456.405	long	even	52.646450361508336
Duodenum	4	81448_CAR C20:0	82549.5	20	0	0	456.405	long	even	61.00668062303015
Duodenum	8	81448_CAR C20:0	70395.71	20	0	0	456.405	long	even	52.024646996062366
Duodenum	12	81448_CAR C20:0	135312.23	20	0	0	456.405	long	even	100.0
Duodenum	16	81448_CAR C20:0	69974.13	20	0	0	456.405	long	even	51.71308609724339
Duodenum	20	81448_CAR C20:0	78867.805	20	0	0	456.405	long	even	58.28579205294302
Duodenum	0	82355_CAR C22:1	25656.533	22	1	0	482.42	very long	even	60.5248315797554
Duodenum	4	82355_CAR C22:1	0.0	22	1	0	482.42	very long	even	0.0
Duodenum	8	82355_CAR C22:1	0.0	22	1	0	482.42	very long	even	0.0
Duodenum	12	82355_CAR C22:1	42390.094	22	1	0	482.42	very long	even	100.0
Duodenum	16	82355_CAR C22:1	0.0	22	1	0	482.42	very long	even	0.0
Duodenum	20	82355_CAR C22:1	0.0	22	1	0	482.42	very long	even	0.0
Duodenum	0	84509_CAR C20:1	173483.45	20	1	0	454.389	long	even	57.22312087401731
Duodenum	4	84509_CAR C20:1	111113.234	20	1	0	454.389	long	even	36.65044717455739
Duodenum	8	84509_CAR C20:1	112070.89	20	1	0	454.389	long	even	36.966327825096265
Duodenum	12	84509_CAR C20:1	303170.2	20	1	0	454.389	long	even	100.0
Duodenum	16	84509_CAR C20:1	124641.74	20	1	0	454.389	long	even	41.1127940674908
Duodenum	20	84509_CAR C20:1	104945.09	20	1	0	454.389	long	even	34.615898924102694
DuodenumConts	0	17059_CAR C5:0	7194.348	5	0	0	246.17	short	odd	22.312527313613266
DuodenumConts	4	17059_CAR C5:0	18976.928	5	0	0	246.17	short	odd	58.85498231785179
DuodenumConts	8	17059_CAR C5:0	29508.074	5	0	0	246.17	short	odd	91.51624401504091
DuodenumConts	12	17059_CAR C5:0	9760.522	5	0	0	246.17	short	odd	30.271250948678492
DuodenumConts	16	17059_CAR C5:0	32243.537	5	0	0	246.17	short	odd	100.0
DuodenumConts	20	17059_CAR C5:0	13188.62	5	0	0	246.17	short	odd	40.90314285309332
